date,service_name,resource_id,region,cost_usd,usage_hours,tag_owner,tag_project,tag_environment,anomaly_label
2024-06-28,ElastiCache,res-elasticache-3e968245,us-east-1,172.03,18.47,team-backend,project-alpha,production,normal
2024-06-29,ElastiCache,res-elasticache-3e968245,us-east-1,164.98,21.56,team-backend,project-alpha,production,normal
2024-06-30,ElastiCache,res-elasticache-3e968245,us-east-1,183.05,21.12,team-backend,project-alpha,production,normal
2024-01-01,ElastiCache,res-elasticache-59f905bd,ap-south-1,178.92,18.05,team-infra,project-alpha,production,normal
2024-01-02,ElastiCache,res-elasticache-59f905bd,ap-south-1,174.13,20.06,team-infra,project-alpha,production,normal
2024-01-03,ElastiCache,res-elasticache-59f905bd,ap-south-1,172.81,18.72,team-infra,project-alpha,production,normal
2024-01-04,ElastiCache,res-elasticache-59f905bd,ap-south-1,177.55,23.16,team-infra,project-alpha,production,normal
2024-01-05,ElastiCache,res-elasticache-59f905bd,ap-south-1,165.69,22.16,team-infra,project-alpha,production,normal
2024-01-06,ElastiCache,res-elasticache-59f905bd,ap-south-1,165.39,20.87,team-infra,project-alpha,production,normal
2024-01-07,ElastiCache,res-elasticache-59f905bd,ap-south-1,175.84,19.37,team-infra,project-alpha,production,normal
2024-01-08,ElastiCache,res-elasticache-59f905bd,ap-south-1,184.58,18.54,team-infra,project-alpha,production,normal
2024-01-09,ElastiCache,res-elasticache-59f905bd,ap-south-1,189.68,22.84,team-infra,project-alpha,production,normal
2024-01-10,ElastiCache,res-elasticache-59f905bd,ap-south-1,186.57,18.62,team-infra,project-alpha,production,normal
2024-01-11,ElastiCache,res-elasticache-59f905bd,ap-south-1,169.36,20.21,team-infra,project-alpha,production,normal
2024-01-12,ElastiCache,res-elasticache-59f905bd,ap-south-1,159.85,19.8,team-infra,project-alpha,production,normal
2024-01-13,ElastiCache,res-elasticache-59f905bd,ap-south-1,166.07,20.3,team-infra,project-alpha,production,normal
2024-01-14,ElastiCache,res-elasticache-59f905bd,ap-south-1,176.37,22.88,team-infra,project-alpha,production,normal
2024-01-15,ElastiCache,res-elasticache-59f905bd,ap-south-1,176.58,23.25,team-infra,project-alpha,production,normal
2024-01-16,ElastiCache,res-elasticache-59f905bd,ap-south-1,178.26,21.85,team-infra,project-alpha,production,normal
2024-01-17,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.64,22.06,team-infra,project-alpha,production,normal
2024-01-18,ElastiCache,res-elasticache-59f905bd,ap-south-1,170.95,18.41,team-infra,project-alpha,production,normal
2024-01-19,ElastiCache,res-elasticache-59f905bd,ap-south-1,166.63,21.38,team-infra,project-alpha,production,normal
2024-01-20,ElastiCache,res-elasticache-59f905bd,ap-south-1,164.33,21.66,team-infra,project-alpha,production,normal
2024-01-21,ElastiCache,res-elasticache-59f905bd,ap-south-1,173.79,18.98,team-infra,project-alpha,production,normal
2024-01-22,ElastiCache,res-elasticache-59f905bd,ap-south-1,176.8,20.11,team-infra,project-alpha,production,normal
2024-01-23,ElastiCache,res-elasticache-59f905bd,ap-south-1,188.43,19.28,team-infra,project-alpha,production,normal
2024-01-24,ElastiCache,res-elasticache-59f905bd,ap-south-1,184.35,22.49,team-infra,project-alpha,production,normal
2024-01-25,ElastiCache,res-elasticache-59f905bd,ap-south-1,161.72,23.52,team-infra,project-alpha,production,normal
2024-01-26,ElastiCache,res-elasticache-59f905bd,ap-south-1,161.83,21.7,team-infra,project-alpha,production,normal
2024-01-27,ElastiCache,res-elasticache-59f905bd,ap-south-1,160.61,20.65,team-infra,project-alpha,production,normal
2024-01-28,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.59,19.3,team-infra,project-alpha,production,normal
2024-01-29,ElastiCache,res-elasticache-59f905bd,ap-south-1,181.39,23.38,team-infra,project-alpha,production,normal
2024-01-30,ElastiCache,res-elasticache-59f905bd,ap-south-1,175.55,18.84,team-infra,project-alpha,production,normal
2024-01-31,ElastiCache,res-elasticache-59f905bd,ap-south-1,173.85,18.74,team-infra,project-alpha,production,normal
2024-02-01,ElastiCache,res-elasticache-59f905bd,ap-south-1,166.05,22.38,team-infra,project-alpha,production,normal
2024-02-02,ElastiCache,res-elasticache-59f905bd,ap-south-1,167.5,20.11,team-infra,project-alpha,production,normal
2024-02-03,ElastiCache,res-elasticache-59f905bd,ap-south-1,168.51,20.58,team-infra,project-alpha,production,normal
2024-02-04,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.21,22.75,team-infra,project-alpha,production,normal
2024-02-05,ElastiCache,res-elasticache-59f905bd,ap-south-1,182.81,19.49,team-infra,project-alpha,production,normal
2024-02-06,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.52,21.87,team-infra,project-alpha,production,normal
2024-02-07,ElastiCache,res-elasticache-59f905bd,ap-south-1,177.34,19.49,team-infra,project-alpha,production,normal
2024-02-08,ElastiCache,res-elasticache-59f905bd,ap-south-1,179.8,21.61,team-infra,project-alpha,production,normal
2024-02-09,ElastiCache,res-elasticache-59f905bd,ap-south-1,173.16,22.33,team-infra,project-alpha,production,normal
2024-02-10,ElastiCache,res-elasticache-59f905bd,ap-south-1,161.6,19.71,team-infra,project-alpha,production,normal
2024-02-11,ElastiCache,res-elasticache-59f905bd,ap-south-1,179.36,23.65,team-infra,project-alpha,production,normal
2024-02-12,ElastiCache,res-elasticache-59f905bd,ap-south-1,186.27,18.16,team-infra,project-alpha,production,normal
2024-02-13,ElastiCache,res-elasticache-59f905bd,ap-south-1,177.21,23.08,team-infra,project-alpha,production,normal
2024-02-14,ElastiCache,res-elasticache-59f905bd,ap-south-1,183.19,23.25,team-infra,project-alpha,production,normal
2024-02-15,ElastiCache,res-elasticache-59f905bd,ap-south-1,179.1,19.23,team-infra,project-alpha,production,normal
2024-02-16,ElastiCache,res-elasticache-59f905bd,ap-south-1,160.86,21.64,team-infra,project-alpha,production,normal
2024-02-17,ElastiCache,res-elasticache-59f905bd,ap-south-1,163.53,19.13,team-infra,project-alpha,production,normal
2024-02-18,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.34,20.35,team-infra,project-alpha,production,normal
2024-02-19,ElastiCache,res-elasticache-59f905bd,ap-south-1,183.32,21.88,team-infra,project-alpha,production,normal
2024-02-20,ElastiCache,res-elasticache-59f905bd,ap-south-1,186.57,22.7,team-infra,project-alpha,production,normal
2024-02-21,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.62,22.76,team-infra,project-alpha,production,normal
2024-02-22,ElastiCache,res-elasticache-59f905bd,ap-south-1,173.21,19.44,team-infra,project-alpha,production,normal
2024-02-23,ElastiCache,res-elasticache-59f905bd,ap-south-1,159.84,20.32,team-infra,project-alpha,production,normal
2024-02-24,ElastiCache,res-elasticache-59f905bd,ap-south-1,173.44,19.45,team-infra,project-alpha,production,normal
2024-02-25,ElastiCache,res-elasticache-59f905bd,ap-south-1,181.14,21.83,team-infra,project-alpha,production,normal
2024-02-26,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.59,18.43,team-infra,project-alpha,production,normal
2024-02-27,ElastiCache,res-elasticache-59f905bd,ap-south-1,183.29,23.33,team-infra,project-alpha,production,normal
2024-02-28,ElastiCache,res-elasticache-59f905bd,ap-south-1,170.58,18.07,team-infra,project-alpha,production,normal
2024-02-29,ElastiCache,res-elasticache-59f905bd,ap-south-1,173.84,20.17,team-infra,project-alpha,production,normal
2024-03-01,ElastiCache,res-elasticache-59f905bd,ap-south-1,169.33,19.9,team-infra,project-alpha,production,normal
2024-03-02,ElastiCache,res-elasticache-59f905bd,ap-south-1,167.85,20.32,team-infra,project-alpha,production,normal
2024-03-03,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.9,23.03,team-infra,project-alpha,production,normal
2024-03-04,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.02,20.53,team-infra,project-alpha,production,normal
2024-03-05,ElastiCache,res-elasticache-59f905bd,ap-south-1,186.64,21.28,team-infra,project-alpha,production,normal
2024-03-06,ElastiCache,res-elasticache-59f905bd,ap-south-1,173.33,19.04,team-infra,project-alpha,production,normal
2024-03-07,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.08,20.83,team-infra,project-alpha,production,normal
2024-03-08,ElastiCache,res-elasticache-59f905bd,ap-south-1,165.6,23.92,team-infra,project-alpha,production,normal
2024-03-09,ElastiCache,res-elasticache-59f905bd,ap-south-1,169.3,18.44,team-infra,project-alpha,production,normal
2024-03-10,ElastiCache,res-elasticache-59f905bd,ap-south-1,173.06,21.52,team-infra,project-alpha,production,normal
2024-03-11,ElastiCache,res-elasticache-59f905bd,ap-south-1,181.12,18.08,team-infra,project-alpha,production,normal
2024-03-12,ElastiCache,res-elasticache-59f905bd,ap-south-1,188.08,19.29,team-infra,project-alpha,production,normal
2024-03-13,ElastiCache,res-elasticache-59f905bd,ap-south-1,176.45,23.54,team-infra,project-alpha,production,normal
2024-03-14,ElastiCache,res-elasticache-59f905bd,ap-south-1,162.95,23.69,team-infra,project-alpha,production,normal
2024-03-15,ElastiCache,res-elasticache-59f905bd,ap-south-1,175.21,20.39,team-infra,project-alpha,production,normal
2024-03-16,ElastiCache,res-elasticache-59f905bd,ap-south-1,175.13,19.72,team-infra,project-alpha,production,normal
2024-03-17,ElastiCache,res-elasticache-59f905bd,ap-south-1,168.22,22.28,team-infra,project-alpha,production,normal
2024-03-18,ElastiCache,res-elasticache-59f905bd,ap-south-1,185.6,22.6,team-infra,project-alpha,production,normal
2024-03-19,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.76,20.54,team-infra,project-alpha,production,normal
2024-03-20,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.21,20.41,team-infra,project-alpha,production,normal
2024-03-21,ElastiCache,res-elasticache-59f905bd,ap-south-1,172.71,21.84,team-infra,project-alpha,production,normal
2024-03-22,ElastiCache,res-elasticache-59f905bd,ap-south-1,165.3,21.23,team-infra,project-alpha,production,normal
2024-03-23,ElastiCache,res-elasticache-59f905bd,ap-south-1,164.21,18.92,team-infra,project-alpha,production,normal
2024-03-24,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.37,18.5,team-infra,project-alpha,production,normal
2024-03-25,ElastiCache,res-elasticache-59f905bd,ap-south-1,176.84,18.47,team-infra,project-alpha,production,normal
2024-03-26,ElastiCache,res-elasticache-59f905bd,ap-south-1,178.95,23.53,team-infra,project-alpha,production,normal
2024-03-27,ElastiCache,res-elasticache-59f905bd,ap-south-1,178.44,23.85,team-infra,project-alpha,production,normal
2024-03-28,ElastiCache,res-elasticache-59f905bd,ap-south-1,167.53,18.93,team-infra,project-alpha,production,normal
2024-03-29,ElastiCache,res-elasticache-59f905bd,ap-south-1,169.88,19.96,team-infra,project-alpha,production,normal
2024-03-30,ElastiCache,res-elasticache-59f905bd,ap-south-1,175.66,21.52,team-infra,project-alpha,production,normal
2024-03-31,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.95,22.58,team-infra,project-alpha,production,normal
2024-04-01,ElastiCache,res-elasticache-59f905bd,ap-south-1,183.15,21.9,team-infra,project-alpha,production,normal
2024-04-02,ElastiCache,res-elasticache-59f905bd,ap-south-1,186.28,21.86,team-infra,project-alpha,production,normal
2024-04-03,ElastiCache,res-elasticache-59f905bd,ap-south-1,181.33,19.86,team-infra,project-alpha,production,normal
2024-04-04,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.59,20.62,team-infra,project-alpha,production,normal
2024-04-05,ElastiCache,res-elasticache-59f905bd,ap-south-1,170.18,23.72,team-infra,project-alpha,production,normal
2024-04-06,ElastiCache,res-elasticache-59f905bd,ap-south-1,170.59,19.43,team-infra,project-alpha,production,normal
2024-04-07,ElastiCache,res-elasticache-59f905bd,ap-south-1,168.5,19.47,team-infra,project-alpha,production,normal
2024-04-08,ElastiCache,res-elasticache-59f905bd,ap-south-1,186.58,23.55,team-infra,project-alpha,production,normal
2024-04-09,ElastiCache,res-elasticache-59f905bd,ap-south-1,188.42,18.7,team-infra,project-alpha,production,normal
2024-04-10,ElastiCache,res-elasticache-59f905bd,ap-south-1,174.7,21.67,team-infra,project-alpha,production,normal
2024-04-11,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.4,18.33,team-infra,project-alpha,production,normal
2024-04-12,ElastiCache,res-elasticache-59f905bd,ap-south-1,169.88,22.0,team-infra,project-alpha,production,normal
2024-04-13,ElastiCache,res-elasticache-59f905bd,ap-south-1,167.1,21.95,team-infra,project-alpha,production,normal
2024-04-14,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.63,19.05,team-infra,project-alpha,production,normal
2024-04-15,ElastiCache,res-elasticache-59f905bd,ap-south-1,194.74,18.08,team-infra,project-alpha,production,normal
2024-04-16,ElastiCache,res-elasticache-59f905bd,ap-south-1,179.2,18.82,team-infra,project-alpha,production,normal
2024-04-17,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.39,18.07,team-infra,project-alpha,production,normal
2024-04-18,ElastiCache,res-elasticache-59f905bd,ap-south-1,172.76,20.98,team-infra,project-alpha,production,normal
2024-04-19,ElastiCache,res-elasticache-59f905bd,ap-south-1,170.07,20.08,team-infra,project-alpha,production,normal
2024-04-20,ElastiCache,res-elasticache-59f905bd,ap-south-1,166.99,21.1,team-infra,project-alpha,production,normal
2024-04-21,ElastiCache,res-elasticache-59f905bd,ap-south-1,182.63,22.94,team-infra,project-alpha,production,normal
2024-04-22,ElastiCache,res-elasticache-59f905bd,ap-south-1,174.54,19.56,team-infra,project-alpha,production,normal
2024-04-23,ElastiCache,res-elasticache-59f905bd,ap-south-1,187.35,20.23,team-infra,project-alpha,production,normal
2024-04-24,ElastiCache,res-elasticache-59f905bd,ap-south-1,175.55,22.5,team-infra,project-alpha,production,normal
2024-04-25,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.03,23.24,team-infra,project-alpha,production,normal
2024-04-26,ElastiCache,res-elasticache-59f905bd,ap-south-1,176.42,22.4,team-infra,project-alpha,production,normal
2024-04-27,ElastiCache,res-elasticache-59f905bd,ap-south-1,164.29,18.71,team-infra,project-alpha,production,normal
2024-04-28,ElastiCache,res-elasticache-59f905bd,ap-south-1,172.11,23.4,team-infra,project-alpha,production,normal
2024-04-29,ElastiCache,res-elasticache-59f905bd,ap-south-1,186.53,20.01,team-infra,project-alpha,production,normal
2024-04-30,ElastiCache,res-elasticache-59f905bd,ap-south-1,181.4,20.58,team-infra,project-alpha,production,normal
2024-05-01,ElastiCache,res-elasticache-59f905bd,ap-south-1,178.55,21.14,team-infra,project-alpha,production,normal
2024-05-02,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.33,19.58,team-infra,project-alpha,production,normal
2024-05-03,ElastiCache,res-elasticache-59f905bd,ap-south-1,156.88,23.85,team-infra,project-alpha,production,normal
2024-05-04,ElastiCache,res-elasticache-59f905bd,ap-south-1,168.09,21.77,team-infra,project-alpha,production,normal
2024-05-05,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.38,20.98,team-infra,project-alpha,production,normal
2024-05-06,ElastiCache,res-elasticache-59f905bd,ap-south-1,179.15,21.06,team-infra,project-alpha,production,normal
2024-05-07,ElastiCache,res-elasticache-59f905bd,ap-south-1,191.48,18.33,team-infra,project-alpha,production,normal
2024-05-08,ElastiCache,res-elasticache-59f905bd,ap-south-1,172.06,23.16,team-infra,project-alpha,production,normal
2024-05-09,ElastiCache,res-elasticache-59f905bd,ap-south-1,175.38,19.0,team-infra,project-alpha,production,normal
2024-05-10,ElastiCache,res-elasticache-59f905bd,ap-south-1,165.08,18.94,team-infra,project-alpha,production,normal
2024-05-11,ElastiCache,res-elasticache-59f905bd,ap-south-1,166.75,22.64,team-infra,project-alpha,production,normal
2024-05-12,ElastiCache,res-elasticache-59f905bd,ap-south-1,179.15,23.37,team-infra,project-alpha,production,normal
2024-05-13,ElastiCache,res-elasticache-59f905bd,ap-south-1,183.7,22.04,team-infra,project-alpha,production,normal
2024-05-14,ElastiCache,res-elasticache-59f905bd,ap-south-1,186.67,18.69,team-infra,project-alpha,production,normal
2024-05-15,ElastiCache,res-elasticache-59f905bd,ap-south-1,183.99,22.44,team-infra,project-alpha,production,normal
2024-05-16,ElastiCache,res-elasticache-59f905bd,ap-south-1,169.5,18.02,team-infra,project-alpha,production,normal
2024-05-17,ElastiCache,res-elasticache-59f905bd,ap-south-1,163.41,23.15,team-infra,project-alpha,production,normal
2024-05-18,ElastiCache,res-elasticache-59f905bd,ap-south-1,162.68,18.07,team-infra,project-alpha,production,normal
2024-05-19,ElastiCache,res-elasticache-59f905bd,ap-south-1,170.67,18.28,team-infra,project-alpha,production,normal
2024-05-20,ElastiCache,res-elasticache-59f905bd,ap-south-1,197.93,20.18,team-infra,project-alpha,production,normal
2024-05-21,ElastiCache,res-elasticache-59f905bd,ap-south-1,190.38,23.52,team-infra,project-alpha,production,normal
2024-05-22,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.55,19.07,team-infra,project-alpha,production,normal
2024-05-23,ElastiCache,res-elasticache-59f905bd,ap-south-1,164.41,23.76,team-infra,project-alpha,production,normal
2024-05-24,ElastiCache,res-elasticache-59f905bd,ap-south-1,168.88,18.21,team-infra,project-alpha,production,normal
2024-05-25,ElastiCache,res-elasticache-59f905bd,ap-south-1,170.92,22.82,team-infra,project-alpha,production,normal
2024-05-26,ElastiCache,res-elasticache-59f905bd,ap-south-1,177.88,22.28,team-infra,project-alpha,production,normal
2024-05-27,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.45,21.93,team-infra,project-alpha,production,normal
2024-05-28,ElastiCache,res-elasticache-59f905bd,ap-south-1,182.84,19.35,team-infra,project-alpha,production,normal
2024-05-29,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.56,19.49,team-infra,project-alpha,production,normal
2024-05-30,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.64,23.5,team-infra,project-alpha,production,normal
2024-05-31,ElastiCache,res-elasticache-59f905bd,ap-south-1,155.39,19.92,team-infra,project-alpha,production,normal
2024-06-01,ElastiCache,res-elasticache-59f905bd,ap-south-1,167.0,22.96,team-infra,project-alpha,production,normal
2024-06-02,ElastiCache,res-elasticache-59f905bd,ap-south-1,170.53,21.43,team-infra,project-alpha,production,normal
2024-06-03,ElastiCache,res-elasticache-59f905bd,ap-south-1,182.8,18.72,team-infra,project-alpha,production,normal
2024-06-04,ElastiCache,res-elasticache-59f905bd,ap-south-1,199.97,22.04,team-infra,project-alpha,production,normal
2024-06-05,ElastiCache,res-elasticache-59f905bd,ap-south-1,180.77,18.32,team-infra,project-alpha,production,normal
2024-06-06,ElastiCache,res-elasticache-59f905bd,ap-south-1,169.59,19.34,team-infra,project-alpha,production,normal
2024-06-07,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.07,21.09,team-infra,project-alpha,production,normal
2024-06-08,ElastiCache,res-elasticache-59f905bd,ap-south-1,170.59,18.28,team-infra,project-alpha,production,normal
2024-06-09,ElastiCache,res-elasticache-59f905bd,ap-south-1,177.21,20.41,team-infra,project-alpha,production,normal
2024-06-10,ElastiCache,res-elasticache-59f905bd,ap-south-1,185.15,23.26,team-infra,project-alpha,production,normal
2024-06-11,ElastiCache,res-elasticache-59f905bd,ap-south-1,194.85,23.2,team-infra,project-alpha,production,normal
2024-06-12,ElastiCache,res-elasticache-59f905bd,ap-south-1,172.73,22.64,team-infra,project-alpha,production,normal
2024-06-13,ElastiCache,res-elasticache-59f905bd,ap-south-1,173.64,19.86,team-infra,project-alpha,production,normal
2024-06-14,ElastiCache,res-elasticache-59f905bd,ap-south-1,161.84,18.52,team-infra,project-alpha,production,normal
2024-06-15,ElastiCache,res-elasticache-59f905bd,ap-south-1,170.96,20.74,team-infra,project-alpha,production,normal
2024-06-16,ElastiCache,res-elasticache-59f905bd,ap-south-1,170.18,20.21,team-infra,project-alpha,production,normal
2024-06-17,ElastiCache,res-elasticache-59f905bd,ap-south-1,179.56,19.75,team-infra,project-alpha,production,normal
2024-06-18,ElastiCache,res-elasticache-59f905bd,ap-south-1,181.91,22.71,team-infra,project-alpha,production,normal
2024-06-19,ElastiCache,res-elasticache-59f905bd,ap-south-1,184.03,22.44,team-infra,project-alpha,production,normal
2024-06-20,ElastiCache,res-elasticache-59f905bd,ap-south-1,175.92,19.46,team-infra,project-alpha,production,normal
2024-06-21,ElastiCache,res-elasticache-59f905bd,ap-south-1,160.25,20.21,team-infra,project-alpha,production,normal
2024-06-22,ElastiCache,res-elasticache-59f905bd,ap-south-1,168.44,23.83,team-infra,project-alpha,production,normal
2024-06-23,ElastiCache,res-elasticache-59f905bd,ap-south-1,171.27,23.99,team-infra,project-alpha,production,normal
2024-06-24,ElastiCache,res-elasticache-59f905bd,ap-south-1,174.98,22.66,team-infra,project-alpha,production,normal
2024-06-25,ElastiCache,res-elasticache-59f905bd,ap-south-1,182.34,22.39,team-infra,project-alpha,production,normal
2024-06-26,ElastiCache,res-elasticache-59f905bd,ap-south-1,177.14,21.28,team-infra,project-alpha,production,normal
2024-06-27,ElastiCache,res-elasticache-59f905bd,ap-south-1,183.67,22.78,team-infra,project-alpha,production,normal
2024-06-28,ElastiCache,res-elasticache-59f905bd,ap-south-1,168.63,18.9,team-infra,project-alpha,production,normal
2024-06-29,ElastiCache,res-elasticache-59f905bd,ap-south-1,161.21,23.59,team-infra,project-alpha,production,normal
2024-06-30,ElastiCache,res-elasticache-59f905bd,ap-south-1,172.03,18.14,team-infra,project-alpha,production,normal
2024-01-01,Redshift,res-redshift-7e55eb5f,us-east-1,417.66,21.82,team-ml,project-gamma,production,normal
2024-01-02,Redshift,res-redshift-7e55eb5f,us-east-1,434.64,22.16,team-ml,project-gamma,production,normal
2024-01-03,Redshift,res-redshift-7e55eb5f,us-east-1,379.5,18.06,team-ml,project-gamma,production,normal
2024-01-04,Redshift,res-redshift-7e55eb5f,us-east-1,360.02,20.01,team-ml,project-gamma,production,normal
2024-01-05,Redshift,res-redshift-7e55eb5f,us-east-1,391.81,22.55,team-ml,project-gamma,production,normal
2024-01-06,Redshift,res-redshift-7e55eb5f,us-east-1,379.13,20.26,team-ml,project-gamma,production,normal
2024-01-07,Redshift,res-redshift-7e55eb5f,us-east-1,379.84,22.43,team-ml,project-gamma,production,normal
2024-01-08,Redshift,res-redshift-7e55eb5f,us-east-1,411.75,19.85,team-ml,project-gamma,production,normal
2024-01-09,Redshift,res-redshift-7e55eb5f,us-east-1,376.67,19.23,team-ml,project-gamma,production,normal
2024-01-10,Redshift,res-redshift-7e55eb5f,us-east-1,398.5,23.9,team-ml,project-gamma,production,normal
2024-01-11,Redshift,res-redshift-7e55eb5f,us-east-1,385.29,20.52,team-ml,project-gamma,production,normal
2024-01-12,Redshift,res-redshift-7e55eb5f,us-east-1,381.28,23.77,team-ml,project-gamma,production,normal
2024-01-13,Redshift,res-redshift-7e55eb5f,us-east-1,363.36,23.84,team-ml,project-gamma,production,normal
2024-01-14,Redshift,res-redshift-7e55eb5f,us-east-1,391.0,18.85,team-ml,project-gamma,production,normal
2024-01-15,Redshift,res-redshift-7e55eb5f,us-east-1,393.99,19.68,team-ml,project-gamma,production,normal
2024-01-16,Redshift,res-redshift-7e55eb5f,us-east-1,412.14,18.26,team-ml,project-gamma,production,normal
2024-01-17,Redshift,res-redshift-7e55eb5f,us-east-1,387.76,19.39,team-ml,project-gamma,production,normal
2024-01-18,Redshift,res-redshift-7e55eb5f,us-east-1,376.87,23.07,team-ml,project-gamma,production,normal
2024-01-19,Redshift,res-redshift-7e55eb5f,us-east-1,359.91,20.48,team-ml,project-gamma,production,normal
2024-01-20,Redshift,res-redshift-7e55eb5f,us-east-1,382.07,23.37,team-ml,project-gamma,production,normal
2024-01-21,Redshift,res-redshift-7e55eb5f,us-east-1,400.04,20.75,team-ml,project-gamma,production,normal
2024-01-22,Redshift,res-redshift-7e55eb5f,us-east-1,402.39,22.49,team-ml,project-gamma,production,normal
2024-01-23,Redshift,res-redshift-7e55eb5f,us-east-1,409.48,21.48,team-ml,project-gamma,production,normal
2024-01-24,Redshift,res-redshift-7e55eb5f,us-east-1,381.14,21.03,team-ml,project-gamma,production,normal
2024-01-25,Redshift,res-redshift-7e55eb5f,us-east-1,378.11,21.82,team-ml,project-gamma,production,normal
2024-01-26,Redshift,res-redshift-7e55eb5f,us-east-1,370.43,20.37,team-ml,project-gamma,production,normal
2024-01-27,Redshift,res-redshift-7e55eb5f,us-east-1,404.22,21.55,team-ml,project-gamma,production,normal
2024-01-28,Redshift,res-redshift-7e55eb5f,us-east-1,376.99,18.37,team-ml,project-gamma,production,normal
2024-01-29,Redshift,res-redshift-7e55eb5f,us-east-1,423.05,21.97,team-ml,project-gamma,production,normal
2024-01-30,Redshift,res-redshift-7e55eb5f,us-east-1,421.24,18.78,team-ml,project-gamma,production,normal
2024-01-31,Redshift,res-redshift-7e55eb5f,us-east-1,401.82,19.75,team-ml,project-gamma,production,normal
2024-02-01,Redshift,res-redshift-7e55eb5f,us-east-1,401.67,23.11,team-ml,project-gamma,production,normal
2024-02-02,Redshift,res-redshift-7e55eb5f,us-east-1,375.13,23.56,team-ml,project-gamma,production,normal
2024-02-03,Redshift,res-redshift-7e55eb5f,us-east-1,379.13,20.36,team-ml,project-gamma,production,normal
2024-02-04,Redshift,res-redshift-7e55eb5f,us-east-1,389.38,22.99,team-ml,project-gamma,production,normal
2024-02-05,Redshift,res-redshift-7e55eb5f,us-east-1,420.12,19.96,team-ml,project-gamma,production,normal
2024-02-06,Redshift,res-redshift-7e55eb5f,us-east-1,422.47,20.72,team-ml,project-gamma,production,normal
2024-02-07,Redshift,res-redshift-7e55eb5f,us-east-1,390.98,19.4,team-ml,project-gamma,production,normal
2024-02-08,Redshift,res-redshift-7e55eb5f,us-east-1,366.44,23.66,team-ml,project-gamma,production,normal
2024-02-09,Redshift,res-redshift-7e55eb5f,us-east-1,368.73,18.82,team-ml,project-gamma,production,normal
2024-02-10,Redshift,res-redshift-7e55eb5f,us-east-1,365.76,22.62,team-ml,project-gamma,production,normal
2024-02-11,Redshift,res-redshift-7e55eb5f,us-east-1,389.26,18.65,team-ml,project-gamma,production,normal
2024-02-12,Redshift,res-redshift-7e55eb5f,us-east-1,420.29,18.63,team-ml,project-gamma,production,normal
2024-02-13,Redshift,res-redshift-7e55eb5f,us-east-1,403.4,20.7,team-ml,project-gamma,production,normal
2024-02-14,Redshift,res-redshift-7e55eb5f,us-east-1,397.95,19.88,team-ml,project-gamma,production,normal
2024-02-15,Redshift,res-redshift-7e55eb5f,us-east-1,382.2,18.72,team-ml,project-gamma,production,normal
2024-02-16,Redshift,res-redshift-7e55eb5f,us-east-1,380.43,20.15,team-ml,project-gamma,production,normal
2024-02-17,Redshift,res-redshift-7e55eb5f,us-east-1,349.49,22.62,team-ml,project-gamma,production,normal
2024-02-18,Redshift,res-redshift-7e55eb5f,us-east-1,382.9,20.71,team-ml,project-gamma,production,normal
2024-02-19,Redshift,res-redshift-7e55eb5f,us-east-1,407.81,20.78,team-ml,project-gamma,production,normal
2024-02-20,Redshift,res-redshift-7e55eb5f,us-east-1,423.74,23.11,team-ml,project-gamma,production,normal
2024-02-21,Redshift,res-redshift-7e55eb5f,us-east-1,392.58,18.54,team-ml,project-gamma,production,normal
2024-02-22,Redshift,res-redshift-7e55eb5f,us-east-1,360.06,22.85,team-ml,project-gamma,production,normal
2024-02-23,Redshift,res-redshift-7e55eb5f,us-east-1,377.89,19.83,team-ml,project-gamma,production,normal
2024-02-24,Redshift,res-redshift-7e55eb5f,us-east-1,367.61,22.23,team-ml,project-gamma,production,normal
2024-02-25,Redshift,res-redshift-7e55eb5f,us-east-1,376.08,21.62,team-ml,project-gamma,production,normal
2024-02-26,Redshift,res-redshift-7e55eb5f,us-east-1,397.66,19.29,team-ml,project-gamma,production,normal
